ID,Diver,Buddy,Site No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.6,1,1,aar,Aplodactylus arctidens,Marblefish,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.6,1,1,mau,Meuschenia australis,Brown-striped leatherjacket,3,0,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.6,1,1,spa,Scorpaena papillosa,Southern rock cod,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.6,1,1,nfu,Notolabrus fucicola,Purple wrasse,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.6,1,1,pla,Pictilabrus laticlavius,Senator wrasse,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.6,1,1,tca,Trachinops caudimaculatus,Hulafish,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.7,1,1,nte,Notolabrus tetricus,Blue-throat wrasse,5,0,,,,,,,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.7,1,1,nfu,Notolabrus fucicola,Purple wrasse,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.7,1,1,pla,Pictilabrus laticlavius,Senator wrasse,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.7,1,1,csp,Cheilodactylus spectabilis,Banded morwong,3,0,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.7,1,1,pmi,Parma microlepis,White-ear,2,0,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.7,1,1,cla,Cephaloscyllium laticeps,Draughtboard shark,1,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.7,1,1,lrh,Lotella rhacina,Beardie,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.6,2,1,tun,Turbo undulatus,Turban shell,13,0,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.6,2,1,hru,Haliotis rubra,Blacklip abalone,30,0,,,,10,10,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.6,2,1,cro,Centrostephanus rodgersii,Long-spine urchin,16,0,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.6,2,1,her,Heliocidaris erythrogramma,Short-spined urchin,9,0,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.6,2,1,pch,Plagusia chabrus,Red bait crab,2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.6,2,1,rau,Ranella australasia,Australian rock whelk,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.6,2,1,rau,Ranella australasia,Australian rock whelk,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.6,2,1,sstr,Strigopagurus strigimanus,Rasping hermit crab,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.7,2,1,tun,Turbo undulatus,Turban shell,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.7,2,1,hru,Haliotis rubra,Blacklip abalone,10,0,,,,1,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.7,2,1,cro,Centrostephanus rodgersii,Long-spine urchin,28,0,,13,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.7,2,1,ctr,Cenolia trichoptera,Feather star,28,0,,,,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.7,2,1,her,Heliocidaris erythrogramma,Short-spined urchin,15,0,,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.7,2,1,spa,Scorpaena papillosa,Southern rock cod,2,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,LDR,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,7/11/2022,8,NE,12:00,YHF,5.7,2,1,pch,Plagusia chabrus,Red bait crab,2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,1,nte,Notolabrus tetricus,Blue-throat wrasse,10,0,,,,1,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,1,mfr,Meuschenia freycineti,Six-spine leatherjacket,3,0,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,1,nfu,Notolabrus fucicola,Purple wrasse,4,0,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,1,dau,Dotalabrus aurantiacus,Castelnaus wrasse,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,1,pla,Pictilabrus laticlavius,Senator wrasse,2,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,1,csp,Cheilodactylus spectabilis,Banded morwong,2,0,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,1,pnig,Pseudogoniistius nigripes,Magpie perch,2,0,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,1,avi,Acanthaluteres vittiger,Toothbrush leatherjacket,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,1,tca,Trachinops caudimaculatus,Hulafish,3,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,1,hac,Heteroscarus acroptilus,Rainbow cale,2,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,1,prubi,Pseudolabrus rubicundus,Rosy wrasse,2,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,1,ctr,Cenolia trichoptera,Feather star,123,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,1,ctas,Comanthus tasmaniae,Tasmanian feather star,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,1,sstr,Strigopagurus strigimanus,Rasping hermit crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,1,tun,Turbo undulatus,Turban shell,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,1,hin,Holopneustes inflatus,Inflated egg urchin,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,1,her,Heliocidaris erythrogramma,Short-spined urchin,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,1,pam,Pseudopallene ambigua,Yellow sea spider,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,1,ili,Ischnmochiton lineolatus,Lined chiton,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,1,jed,Jasus edwardsii,Southern rock lobster,2,0,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,2,ctr,Cenolia trichoptera,Feather star,158,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,2,ctas,Comanthus tasmaniae,Tasmanian feather star,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,2,tun,Turbo undulatus,Turban shell,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,2,her,Heliocidaris erythrogramma,Short-spined urchin,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,2,ili,Ischnmochiton lineolatus,Lined chiton,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,2,jed,Jasus edwardsii,Southern rock lobster,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,2,hru,Haliotis rubra,Blacklip abalone,3,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,2,csp,Cabestana spengleri,Triton shell,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,2,pser,Palaemon serenus,Banded shrimp,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,2,pch,Plagusia chabrus,Red bait crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,2,cbr,Ceratosoma brevicaudatum,Short tailed nudibranch,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,2,cro,Centrostephanus rodgersii,Long-spine urchin,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,2,1,cro,Centrostephanus rodgersii,Long-spine urchin,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,0,1,aar,Aplodactylus arctidens,Marblefish,2,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,YHF,SB,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,0,1,sli,Scorpis lineolata,Silver sweep,2,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,SB,YHF,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,2,nte,Notolabrus tetricus,Blue-throat wrasse,3,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,SB,YHF,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,2,nfu,Notolabrus fucicola,Purple wrasse,2,0,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,SB,YHF,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,2,tca,Trachinops caudimaculatus,Hulafish,5,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,SB,YHF,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,2,pla,Pictilabrus laticlavius,Senator wrasse,2,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,SB,YHF,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,2,sli,Scorpis lineolata,Silver sweep,2,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,SB,YHF,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,2,csp,Cheilodactylus spectabilis,Banded morwong,2,0,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,SB,YHF,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,2,avi,Acanthaluteres vittiger,Toothbrush leatherjacket,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,SB,YHF,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,2,prubi,Pseudolabrus rubicundus,Rosy wrasse,2,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,SB,YHF,TAS167,Fortescue Bay,-43.1291,147.95961,18/11/2022,12,SE,12:55,YHF,8.3,1,2,mau,Meuschenia australis,Brown-striped leatherjacket,2,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,YHF,LDR,NIN-S1,"Central, Ninepin",-43.283819,147.167721,8/11/2022,6,W,14:30,YHF,5.5,1,1,nte,Notolabrus tetricus,Blue-throat wrasse,11,0,,3,2,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,YHF,LDR,NIN-S1,"Central, Ninepin",-43.283819,147.167721,8/11/2022,6,W,14:30,YHF,5.5,1,1,tca,Trachinops caudimaculatus,Hulafish,75,0,,5,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,YHF,LDR,NIN-S1,"Central, Ninepin",-43.283819,147.167721,8/11/2022,6,W,14:30,YHF,5.5,1,1,cra,Caesioperca rasor,Barber perch,37,0,,,,,5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,YHF,LDR,NIN-S1,"Central, Ninepin",-43.283819,147.167721,8/11/2022,6,W,14:30,YHF,5.5,1,1,pla,Pictilabrus laticlavius,Senator wrasse,5,0,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,YHF,LDR,NIN-S1,"Central, Ninepin",-43.283819,147.167721,8/11/2022,6,W,14:30,YHF,5.5,1,1,nba,Neoodax balteatus,Little rock whiting,3,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,YHF,LDR,NIN-S1,"Central, Ninepin",-43.283819,147.167721,8/11/2022,6,W,14:30,YHF,5.5,1,1,sbe,Siphonognathus beddomei,Pencil weed whiting,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,YHF,LDR,NIN-S1,"Central, Ninepin",-43.283819,147.167721,8/11/2022,6,W,14:30,YHF,5.5,1,1,dau,Dotalabrus aurantiacus,Castelnaus wrasse,7,0,,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,YHF,LDR,NIN-S1,"Central, Ninepin",-43.283819,147.167721,8/11/2022,6,W,14:30,YHF,5.5,1,1,cle,Caesioperca lepidoptera,Butterfly perch,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,YHF,LDR,NIN-S1,"Central, Ninepin",-43.283819,147.167721,8/11/2022,6,W,14:30,YHF,5.5,2,1,ctr,Cenolia trichoptera,Feather star,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,YHF,LDR,NIN-S1,"Central, Ninepin",-43.283819,147.167721,8/11/2022,6,W,14:30,YHF,5.5,2,1,cro,Centrostephanus rodgersii,Long-spine urchin,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,YHF,LDR,NIN-S1,"Central, Ninepin",-43.283819,147.167721,8/11/2022,6,W,14:30,YHF,5.5,2,1,jed,Jasus edwardsii,Southern rock lobster,2,0,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,YHF,LDR,NIN-S1,"Central, Ninepin",-43.283819,147.167721,8/11/2022,6,W,14:30,YHF,5.5,2,1,her,Heliocidaris erythrogramma,Short-spined urchin,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,YHF,LDR,NIN-S1,"Central, Ninepin",-43.283819,147.167721,8/11/2022,6,W,14:30,YHF,5.5,2,1,hin,Holopneustes inflatus,Inflated egg urchin,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
